time_s,x,y,dist,yaw_err,left,right
26.3,15.398123155140699,2.106776204472729,5.43580853473128,0.14930405456830814,500000.0,500000.0
26.400000000000002,15.598077643360272,2.2318770044122713,5.199944745147417,0.09516036243159448,500000.0,500000.0
26.5,15.826809481955081,2.3683275134740174,4.933682111388802,0.05096774549276817,500000.0,500000.0
26.6,16.073137777416072,2.513003855425697,4.648160575785247,0.014405983686667788,500000.0,500000.0
26.700000000000003,16.330072781942167,2.6631158164039275,4.350792281111934,-0.016042254042408666,500000.0,500000.0
26.8,16.594296746716687,2.8172366138002247,4.045153971057079,-0.04143187142165583,500000.0,500000.0
26.900000000000002,16.864520344849762,2.975258826739679,3.7323999633689633,-0.06259400992298736,500000.0,500000.0
27.0,17.139983671109718,3.13770752485199,3.4128912470970922,-0.08026156072108592,500000.0,500000.0
27.1,17.419674635817838,3.304963400270874,3.087268705419579,-0.09508935669137308,500000.0,-500000.0
27.200000000000003,17.677840500365697,3.4523412307365144,2.7906401430173693,-0.0902954949914867,500000.0,-500000.0
27.3,17.90145111977811,3.565851853895298,2.5417884073337236,-0.052684502703184366,500000.0,500000.0
27.400000000000002,18.122041009436348,3.675557242402726,2.298016228922399,-0.0008851355350212308,500000.0,500000.0
27.5,18.364634414079845,3.80478293423795,2.025577555637112,0.04754950521822954,500000.0,500000.0
27.6,18.621136961206076,3.9459824644773387,1.735573750936928,0.09610000146989683,-500000.0,500000.0
27.700000000000003,18.856578833421253,4.080266745049919,1.4674199209637897,0.1305085936381989,-500000.0,500000.0
27.8,19.048430125106368,4.196647018552572,1.2453357939148597,0.13475356356980506,-500000.0,500000.0
27.900000000000002,19.209507277129703,4.301039639143044,1.0551892394069338,0.11333910339027253,-500000.0,500000.0
28.0,19.348952284013755,4.396797309961527,0.8875340071008863,0.07224791297589828,-500000.0,500000.0
28.1,19.472642084183867,4.485188480386101,0.7369784746524877,0.01855990619750969,500000.0,500000.0
51.300000000000004,22.8025467383421,6.235556942967789,12.512791830222625,-2.342694644103691,500000.0,-500000.0
51.400000000000006,22.806048595074078,6.234885256365141,12.510228336341275,-2.3291665781337265,500000.0,-500000.0
51.5,22.815845499548974,6.232713508023465,12.50281974690656,-2.290241224843534,500000.0,-500000.0
51.6,22.830335119687344,6.2287132366368985,12.491223677980456,-2.230582964462414,500000.0,-500000.0
51.7,22.847871740175105,6.222487135833529,12.476064358894108,-2.1547825153618483,500000.0,-500000.0
51.800000000000004,22.866920631807766,6.213746621737096,12.457987049518701,-2.0668576016382567,500000.0,-500000.0
